Tweet ID,Tweet URL,Time Posted,User,Question,Text,Text without share link,Categories,categories,Label
'935574014382153729,https://twitter.com/NickiDurlester/status/935574014382153729,Tue Nov 28 18:20:01 +0000 2017,NickiDurlester,can scalp cooling help keep my hair during #chemotherapy?,Can Scalp Cooling Help Keep My Hair During #Chemotherapy? by @emkhowley #breastcancer #bcsm #cancer #coldcaps Patie… https://t.co/NKVZybrWyP,,,,0
'933059688643493888,https://twitter.com/NickiDurlester/status/933059688643493888,Tue Nov 21 19:48:59 +0000 2017,NickiDurlester,how can #caregivers best help #breastcancer patients?,How Can #Caregivers Best Help #BreastCancer Patients? by @emkhowley #bcsm | Patient Advice | US News https://t.co/dho5BSxDqN,,,,0
'931192824694845440,https://twitter.com/NickiDurlester/status/931192824694845440,Thu Nov 16 16:10:44 +0000 2017,NickiDurlester,which #chemotherapy treatments are most commonly used for #breastcancer?,Which #Chemotherapy Treatments Are Most Commonly Used for #BreastCancer? And how do they differ from each other? by… https://t.co/HFbQ6ybWjo,,,,0
'931192824694845440,https://twitter.com/NickiDurlester/status/931192824694845440,Thu Nov 16 16:10:44 +0000 2017,NickiDurlester,and how do they differ from each other?,Which #Chemotherapy Treatments Are Most Commonly Used for #BreastCancer? And how do they differ from each other? by… https://t.co/HFbQ6ybWjo,,,,0
'930447308931571712,https://twitter.com/NickiDurlester/status/930447308931571712,Tue Nov 14 14:48:19 +0000 2017,NickiDurlester,what are the types of #radiation treatment for #breastcancer?,What Are the Types of #Radiation Treatment for #BreastCancer? by @emkhowley #bcsm | Patient Advice | US News https://t.co/OX11KKOFIU,,,,0
'928648295357882368,https://twitter.com/NickiDurlester/status/928648295357882368,Thu Nov 09 15:39:41 +0000 2017,NickiDurlester,what is benign #breastdisease?,What Is Benign #BreastDisease? Do these conditions elevate risk of #breastcancer? by @emkhowley @usnews #bcsm https://t.co/S68uX4gYjo,,,,0
'928648295357882368,https://twitter.com/NickiDurlester/status/928648295357882368,Thu Nov 09 15:39:41 +0000 2017,NickiDurlester,do these conditions elevate risk of #breastcancer?,What Is Benign #BreastDisease? Do these conditions elevate risk of #breastcancer? by @emkhowley @usnews #bcsm https://t.co/S68uX4gYjo,,,,0
'927903760721911808,https://twitter.com/NickiDurlester/status/927903760721911808,Tue Nov 07 14:21:10 +0000 2017,NickiDurlester,what’s the connection between #bonedensity and #breastcancer?,What’s the Connection Between #BoneDensity and #BreastCancer? by @emkhowley @usnews #bcsm #osteoporosis #osteopenia https://t.co/l71sXvsGnv,,,,0
'926099009889902592,https://twitter.com/NickiDurlester/status/926099009889902592,Thu Nov 02 14:49:44 +0000 2017,NickiDurlester,does nighttime light exposure elevate risk of #breastcancer?,Does Nighttime Light Exposure Elevate Risk of #BreastCancer? by @emkhowley #bcsm | Patient Advice | US News https://t.co/CCUDGcEKWh,,,,0
'925432103700807680,https://twitter.com/NickiDurlester/status/925432103700807680,Tue Oct 31 18:39:41 +0000 2017,NickiDurlester,why is #fear such a problem with #breastcancer?,Why Is #Fear Such a Problem With #BreastCancer? by @emkhowley #bcsm | Patient Advice | US News https://t.co/FKSaliiIAz,,,,0
'923555602311217152,https://twitter.com/NickiDurlester/status/923555602311217152,Thu Oct 26 14:23:09 +0000 2017,NickiDurlester,what's the connection between #obesity and #breastcancer?,What's the Connection Between #Obesity and #BreastCancer? by @emkhowley #bcsm | Patient Advice | US News https://t.co/UvKFy9XFPi,,,,0
'922881362142605319,https://twitter.com/NickiDurlester/status/922881362142605319,Tue Oct 24 17:43:57 +0000 2017,NickiDurlester,what is #inflammatorybreastcancer?,What Is #InflammatoryBreastCancer? by @emkhowley #breastcancer #bcsm | Patient Advice | US News https://t.co/bg9nuuWwVZ,,,,0
'921024431538946048,https://twitter.com/NickiDurlester/status/921024431538946048,Thu Oct 19 14:45:10 +0000 2017,NickiDurlester,what are the types of #biopsy for #breastcancer?,What Are the Types of #Biopsy for #BreastCancer? by @emkhowley @usnews #bcsm #breastbiopsy https://t.co/TFTr9i9iWZ,,,,0
'920291392848408576,https://twitter.com/NickiDurlester/status/920291392848408576,Tue Oct 17 14:12:20 +0000 2017,NickiDurlester,what is paget’s disease of the breast?,What Is Paget’s Disease of the Breast? by @emkhowley @usnews #breastcancer #bcsm #pagetsdisease https://t.co/qh81Z8AH8H,,,,0
'918477923966861314,https://twitter.com/NickiDurlester/status/918477923966861314,Thu Oct 12 14:06:16 +0000 2017,NickiDurlester,what is #capsularcontracture?,What Is #CapsularContracture? @emkhowley @usnews #breastcancer #breastsurgery #breastreconstruction #plasticsurgery https://t.co/KcxpWcgd5n,,,,0
'917755140190257152,https://twitter.com/NickiDurlester/status/917755140190257152,Tue Oct 10 14:14:11 +0000 2017,NickiDurlester,what’s the connection between #heartdisease and #breastcancer?,What’s the Connection Between #HeartDisease and #BreastCancer? by @emkhowley #bcsm | Patient Advice | US News https://t.co/nCEt92Ra0w,,,,0
'915953383164354560,https://twitter.com/NickiDurlester/status/915953383164354560,Thu Oct 05 14:54:38 +0000 2017,NickiDurlester,what is axillary web syndrome?,What Is Axillary Web Syndrome? by @emkhowley @usnews #breastcancer #bcsm #cording #axillarywebsyndrome https://t.co/GDYolTGk0B,,,,0
'915226830201774080,https://twitter.com/NickiDurlester/status/915226830201774080,Tue Oct 03 14:47:35 +0000 2017,NickiDurlester,does #pinktober risk trivializing #breastcancer?,Does #Pinktober Risk Trivializing #BreastCancer? by @emkhowley @usnews #bcsm @NancysPoint #StageIVDeservesMore https://t.co/KbwpDtLLmQ,,,,0
'913413475984072704,https://twitter.com/NickiDurlester/status/913413475984072704,Thu Sep 28 14:41:57 +0000 2017,NickiDurlester,how can i avoid #breastcancer charity scams?,How Can I Avoid #BreastCancer Charity Scams? by @emkhowley #bcsm | Patient Advice | US News https://t.co/RkFNgGVs4z,,,,0
'912704485151072256,https://twitter.com/NickiDurlester/status/912704485151072256,Tue Sep 26 15:44:41 +0000 2017,NickiDurlester,side effects of #antiestrogen drugs &amp; #immunotherapies?,Side Effects of #AntiEstrogen Drugs &amp; #Immunotherapies? @emkhowley #breastcancer #bcsm #AromataseInhibitors #SERMs https://t.co/GSN5T4tFVl,,,,0
'911247646395740160,https://twitter.com/NickiDurlester/status/911247646395740160,Fri Sep 22 15:15:43 +0000 2017,NickiDurlester,what are the side effects of #breastsurgery and #radiation therapy for #breastcancer?,What Are the Side Effects of #BreastSurgery and #Radiation Therapy for #BreastCancer? by @emkhowley @usnews #bcsm https://t.co/XHdgxW0SEp,,,,0
'910262141227122688,https://twitter.com/NickiDurlester/status/910262141227122688,Tue Sep 19 21:59:40 +0000 2017,NickiDurlester,what does #survivorship mean for #breastcancer patients?,What Does #Survivorship Mean for #BreastCancer Patients? by @emkhowley @usnews #bcsm https://t.co/8P1lbi4l1X,,,,0
'908316513169485824,https://twitter.com/NickiDurlester/status/908316513169485824,Thu Sep 14 13:08:27 +0000 2017,NickiDurlester,what are the stages of #breastcancer?,What Are the Stages of #BreastCancer? by  @emkhowley @usnews #bcsm https://t.co/3Tto5Pm4AQ,,,,0
'907622851578130432,https://twitter.com/NickiDurlester/status/907622851578130432,Tue Sep 12 15:12:05 +0000 2017,NickiDurlester,why don’t post-#mastectomy #tattoos cause #lymphedema?,Why Don’t Post-#Mastectomy #Tattoos Cause #Lymphedema? By @emkhowley @usnews #breastcancer #bcsm https://t.co/9nqUd2hxPS,,,,0
'905060635121037312,https://twitter.com/NickiDurlester/status/905060635121037312,Tue Sep 05 13:30:45 +0000 2017,NickiDurlester,can #marijuana help with #breastcancer?,Can #Marijuana Help With #BreastCancer? by @emkhowley #bcsm | Patient Advice | US News https://t.co/oz7QQbzGNo,,,,0
'903259954835894273,https://twitter.com/NickiDurlester/status/903259954835894273,Thu Aug 31 14:15:29 +0000 2017,NickiDurlester,what is #breastcancer-related #chemo-induced peripheral #neuropathy?,What Is #BreastCancer-Related #Chemo-Induced Peripheral #Neuropathy? by @emkhowley #bcsm | Patient Advice | US News https://t.co/tofKGSCOgv,,,,0
'900732136579256322,https://twitter.com/NickiDurlester/status/900732136579256322,Thu Aug 24 14:50:50 +0000 2017,NickiDurlester,are there surgical options for #breastcancer–related #lymphedema?,Are There Surgical Options for #BreastCancer–Related #Lymphedema? by @emkhowley #bcsm | Patient Advice | US News https://t.co/ZE8GQ2DrhF,,,,0
'900010402595000321,https://twitter.com/NickiDurlester/status/900010402595000321,Tue Aug 22 15:02:56 +0000 2017,NickiDurlester,how can patient #advocates help #breastcancer researchers?,How Can Patient #Advocates Help #BreastCancer Researchers? by @emkhowley #bcsm | Patient Advice | US News https://t.co/qaqYS3NYHa,,,,0
'898553976303394817,https://twitter.com/NickiDurlester/status/898553976303394817,Fri Aug 18 14:35:36 +0000 2017,NickiDurlester,does having health insurance improve #breastcancer survival rates?,Does Having Health Insurance Improve #BreastCancer Survival Rates? by @emkhowley @usnews #bcsm | Patient Advice https://t.co/mmmy8bX4zN,,,,0
'897454758302068736,https://twitter.com/NickiDurlester/status/897454758302068736,Tue Aug 15 13:47:42 +0000 2017,NickiDurlester,can #endocrine disruptors ⬆️ risk of #breastcancer?,Can #Endocrine Disruptors ⬆️ Risk of #BreastCancer? by @emkhowley @usnews #bcsm #Diethylstilbestrol #DDT #BisphenolA https://t.co/tihrvZ0LVU,,,,0
'895650397234147328,https://twitter.com/NickiDurlester/status/895650397234147328,Thu Aug 10 14:17:49 +0000 2017,NickiDurlester,does consuming #sugar increase my risk of developing #breastcancer?,Does Consuming #Sugar Increase My Risk of Developing #BreastCancer? by @emkhowley #bcsm | Patient Advice | US News https://t.co/7JdX4T1PWV,,,,0
'893128007002374144,https://twitter.com/NickiDurlester/status/893128007002374144,Thu Aug 03 15:14:45 +0000 2017,NickiDurlester,what happens during #breastreconstruction surgery?,What Happens During #BreastReconstruction Surgery? by @emkhowley #breastcancer #bcsm #breastsurgery #plasticsurgery https://t.co/LBeWpkfpon,,,,0
'890953337817911296,https://twitter.com/NickiDurlester/status/890953337817911296,Fri Jul 28 15:13:23 +0000 2017,NickiDurlester,what’s the value of a #makeover for #breastcancer patients?,What’s the Value of a #Makeover for #BreastCancer Patients? by @emkhowley #bcsm | Patient Advice | US News https://t.co/57W27rAssf,,,,0
'888039804218114049,https://twitter.com/NickiDurlester/status/888039804218114049,Thu Jul 20 14:16:02 +0000 2017,NickiDurlester,what's the connection between the #ovaries and #breastcancer?,What's the Connection Between the #Ovaries and #BreastCancer? by @emkhowley #bcsm #hereditarycancernews #estrogen https://t.co/EgFrsgMJWh,,,,0
'887319185067360256,https://twitter.com/NickiDurlester/status/887319185067360256,Tue Jul 18 14:32:33 +0000 2017,NickiDurlester,should i join a #breastcancer support group?,Should I Join A #BreastCancer Support Group? by @emkhowley @usnews #bcsm #BeyondthePinkMoon https://t.co/OWpKTsoxuj https://t.co/PB32NMhPht,,,,0
'886236468439531522,https://twitter.com/NickiDurlester/status/886236468439531522,Sat Jul 15 14:50:14 +0000 2017,NickiDurlester,is this the key to stopping #cancer from spreading?,Is this the key to stopping #cancer from spreading? Co-Author: @BRAchyut @AUG_University #breastcancer #bcsm https://t.co/SWgZ5ENKga,,,,0
'885498824705269763,https://twitter.com/NickiDurlester/status/885498824705269763,Thu Jul 13 13:59:06 +0000 2017,NickiDurlester,is #yoga helpful for #breastcancer?,Is #Yoga Helpful for #BreastCancer? by @emkhowley @usnews #bcsm https://t.co/S8brZ7oX5S,,,,0
'884865705690017793,https://twitter.com/NickiDurlester/status/884865705690017793,Tue Jul 11 20:03:18 +0000 2017,NickiDurlester,can #alternative or #holistic treatments help with my #breastcancer?,Can #Alternative or #Holistic Treatments Help With My #BreastCancer? by @emkhowley @usnews #bcsm #acupuncture https://t.co/vApMCDbeHG,,,,0
'882955393906819072,https://twitter.com/NickiDurlester/status/882955393906819072,Thu Jul 06 13:32:25 +0000 2017,NickiDurlester,what is #lymphedema?,What Is #Lymphedema? by @emkhowley #breastcancer #bcsm | Patient Advice | US News https://t.co/4SIPaqfUtB,,,,0
'880446815228776448,https://twitter.com/NickiDurlester/status/880446815228776448,Thu Jun 29 15:24:13 +0000 2017,NickiDurlester,can #exercise help with my #breastcancer?,Can #Exercise Help With My #BreastCancer? by @emkhowley @usnews #bcsm https://t.co/uYylCMYpi5 via @YahooNews,,,,0
'879713375873138689,https://twitter.com/NickiDurlester/status/879713375873138689,Tue Jun 27 14:49:47 +0000 2017,NickiDurlester,what’s the connection between #vitamind and #breastcancer?,What’s the Connection Between #VitaminD and #BreastCancer? by @emkhowley #bcsm | Patient Advice | US News https://t.co/xIDxPhJkbg,,,,0
'875737596994887680,https://twitter.com/NickiDurlester/status/875737596994887680,Fri Jun 16 15:31:28 +0000 2017,NickiDurlester,what’s an #axillarynodedissection for #breastcancer?,What’s an #AxillaryNodeDissection for #BreastCancer? by @emkhowley @usnews #bcsm | Patient Advice https://t.co/FXGLJUOGRq,,,,0
'874666431572459520,https://twitter.com/NickiDurlester/status/874666431572459520,Tue Jun 13 16:35:02 +0000 2017,NickiDurlester,what happens during a #sentinelnodebiopsy for #breastcancer?,What Happens During a #SentinelNodeBiopsy for #BreastCancer? by @emkhowley @usnews #breastsurgery #bcsm https://t.co/s9RDWwAOTx,,,,0
'874277321737289728,https://twitter.com/NickiDurlester/status/874277321737289728,Mon Jun 12 14:48:51 +0000 2017,NickiDurlester,who will be caring for me during treatment for #breastcancer?,Who Will Be Caring for Me During Treatment for #BreastCancer? by @emkhowley #bcsm | Patient Advice | US News https://t.co/JEgwmaS2tt,,,,0
'872152194862239746,https://twitter.com/NickiDurlester/status/872152194862239746,Tue Jun 06 18:04:21 +0000 2017,NickiDurlester,what might #crispr &amp; gene editing mean for #breastcancer?,What Might #CRISPR &amp; Gene Editing Mean for #BreastCancer? by @emkhowley @usnews #hereditarycancernews #BRCA #bcsm https://t.co/gpe4LXDOVO,,,,0
'869976106237022209,https://twitter.com/NickiDurlester/status/869976106237022209,Wed May 31 17:57:21 +0000 2017,NickiDurlester,#breastcancer in the spine?,#BreastCancer in the Spine? Understanding #MetastaticBreastCancer by @UzmaMD #bcsm #StageIVDeservesMore https://t.co/yeUtj8zSyl,,,,0
'869556079654391811,https://twitter.com/NickiDurlester/status/869556079654391811,Tue May 30 14:08:19 +0000 2017,NickiDurlester,what should i expect from a #mastectomy?,What Should I Expect From a #Mastectomy? by @emkhowley #breastcancer #breastsurgery #breastreconstruction #bcsm  https://t.co/nkFtwYS0vN,,,,0
'867757964039405569,https://twitter.com/NickiDurlester/status/867757964039405569,Thu May 25 15:03:15 +0000 2017,NickiDurlester,how can patients in underserved communities access quality care for #breastcancer?,How Can Patients in Underserved Communities Access Quality Care for #BreastCancer? by @emkhowley @usnews #bcsm  https://t.co/zpxeXzxC1T,,,,0
'867393816713510912,https://twitter.com/NickiDurlester/status/867393816713510912,Wed May 24 14:56:15 +0000 2017,NickiDurlester,should i seek a second or third opinion for my #breastcancer?,Should I Seek a Second or Third Opinion for My #BreastCancer? by @emkhowley #bcsm #breastsurgery @usnews https://t.co/6MO9ejrLHx,,,,0
'865582394136379394,https://twitter.com/NickiDurlester/status/865582394136379394,Fri May 19 14:58:19 +0000 2017,NickiDurlester,how can i make the best #breastcancer tx decisions for myself?,How Can I Make the Best #BreastCancer Tx Decisions for Myself? by @emkhowley #breastreconstruction #plasticsurgery https://t.co/frsbRQTTKX,,,,0
'864901833398996992,https://twitter.com/NickiDurlester/status/864901833398996992,Wed May 17 17:54:00 +0000 2017,NickiDurlester,why did i get a letter about my #breastdensity?,Why Did I Get a Letter About My #BreastDensity? By @emkhowley w/@DrNancyCappello #breastcancer #bcsm  https://t.co/fsL0J1l49T via @YahooNews,,,,0
'862838648286330882,https://twitter.com/NickiDurlester/status/862838648286330882,Fri May 12 01:15:39 +0000 2017,NickiDurlester,what are the typical side effects of #chemotherapy for #breastcancer?,What Are the Typical Side Effects of #Chemotherapy for #BreastCancer? by @emkhowley #bcsm | Patient Advice | US News https://t.co/YbE2rpkt3P,,,,0
'862325161231433728,https://twitter.com/NickiDurlester/status/862325161231433728,Wed May 10 15:15:14 +0000 2017,NickiDurlester,has #breastcancer always been a problem?,Has #BreastCancer Always Been a Problem? by @emkhowley #bcsm | Patient Advice | US News https://t.co/d5q59TFkmb,,,,0
'860166625684856832,https://twitter.com/NickiDurlester/status/860166625684856832,Thu May 04 16:17:59 +0000 2017,NickiDurlester,the #breastcancer shot?,The #breastcancer shot? Immunologist Dr. Vincent Touhy @ClevelandClinic develops a vaccine. #bcsm https://t.co/vQv78XAqGw via @YahooNews,,,,0
'860163242718408704,https://twitter.com/NickiDurlester/status/860163242718408704,Thu May 04 16:04:32 +0000 2017,NickiDurlester,what happens during a #lumpectomy?,What Happens During a #Lumpectomy? by @emkhowley @usnews #breastcancer #breastsurgery #breastreconstruction #bcsm https://t.co/gJEPjZkXnW,,,,0
'857604674056105985,https://twitter.com/NickiDurlester/status/857604674056105985,Thu Apr 27 14:37:42 +0000 2017,NickiDurlester,can men get #breastcancer?,Can Men Get #BreastCancer? by @jamecancerdoc #bcsm #BRCA #hereditarycancernews #GenCSM | For Better | US News https://t.co/WJx4lbJT3h,,,,0
'857269224753975296,https://twitter.com/NickiDurlester/status/857269224753975296,Wed Apr 26 16:24:45 +0000 2017,NickiDurlester,#cancer #survivor: what's in a name?,"#Cancer #Survivor: What's in a Name? ""I just keep on truckin'!"" #breastcancer #bcsm | Cure Today https://t.co/RB7lOtNV5p via @cure_magazine",,,,0
'857235567653732352,https://twitter.com/NickiDurlester/status/857235567653732352,Wed Apr 26 14:11:00 +0000 2017,NickiDurlester,breast rashes: which symptoms suggest #cancer?,Breast rashes: Which symptoms suggest #cancer? #breastcancer #infammatorybreastcancer #pagetsdisease #bcsm https://t.co/l2d6FQrzV5 /via @mnt,,,,0
'855806477428154368,https://twitter.com/NickiDurlester/status/855806477428154368,Sat Apr 22 15:32:18 +0000 2017,NickiDurlester,could breast milk tests replace #mammograms?,Could Breast Milk Tests Replace #Mammograms? by @DohenyKathleen #breastcancer #bcsm | Health Care | US News https://t.co/0bitREjSYI,,,,0
'855062493449789440,https://twitter.com/NickiDurlester/status/855062493449789440,Thu Apr 20 14:15:59 +0000 2017,NickiDurlester,pregnancy after #breastcancer: is it possible?,Pregnancy After #BreastCancer: Is It Possible? @emkhowley #bcsm #hereditarycancer #BRCA #fertility https://t.co/jTo7kcTQn7 via @YahooNews,,,,0
'846929457852006402,https://twitter.com/NickiDurlester/status/846929457852006402,Wed Mar 29 03:38:12 +0000 2017,NickiDurlester,can my #breastcancer come back?,Can My #BreastCancer Come Back? By @emkhowley #bcsm | Wellness | US News https://t.co/SkmcbjGsZi,,,,0
'845283561863208962,https://twitter.com/NickiDurlester/status/845283561863208962,Fri Mar 24 14:38:00 +0000 2017,NickiDurlester,what's the deal with breast self-exams?,What's the Deal With Breast Self-Exams? By @emkhowley #breastcancer #bcsm | Wellness | US News https://t.co/wl7UmIhnpo,,,,0
'842395246222688256,https://twitter.com/NickiDurlester/status/842395246222688256,Thu Mar 16 15:20:52 +0000 2017,NickiDurlester,do you know your #breastcancer risk?,Do you know your #breastcancer risk? Get a personalized risk assessment and screening plan. #bcsm https://t.co/mLaBxVGPRv via @DukeHealth,,,,0
'842394570713264129,https://twitter.com/NickiDurlester/status/842394570713264129,Thu Mar 16 15:18:11 +0000 2017,NickiDurlester,what makes breast tissue susceptible to #cancer?,What Makes Breast Tissue Susceptible to #Cancer? By @emkhowley via @usnews #breastcancer #bcsm https://t.co/IzMiPOf7OA,,,,0
'836613781773934592,https://twitter.com/NickiDurlester/status/836613781773934592,Tue Feb 28 16:27:23 +0000 2017,NickiDurlester,what signs will tell me i might have #breastcancer?,What Signs Will Tell Me I Might Have #BreastCancer? By @emkhowley Via @usnews #bcsm https://t.co/CWAsoO8I68,,,,0
'828282757432254466,https://twitter.com/NickiDurlester/status/828282757432254466,Sun Feb 05 16:42:52 +0000 2017,NickiDurlester,#immunotherapy: could the human body be trained to fight #cancer?,#Immunotherapy: Could the Human Body Be Trained to Fight #Cancer? #breastcancer #bcsm #hcsm https://t.co/41QHLe9P8S via @LiveScience,,,,0
'780059167067287553,https://twitter.com/NickiDurlester/status/780059167067287553,Sun Sep 25 14:59:32 +0000 2016,NickiDurlester,are you at higher risk for #breastcancer?,Are you at higher risk for #breastcancer? #BRCA #HBOC #hereditarycancer #geneticcounseling #genetictesting #bcsm https://t.co/VpB2XHNOW7,,,,0
'770369103106154496,https://twitter.com/NickiDurlester/status/770369103106154496,Mon Aug 29 21:14:41 +0000 2016,NickiDurlester,@nrtoday did the patient in this piece have #geneticcounseling/testing due to mom's #breastcancer?,@nrtoday Did the patient in this piece have #geneticcounseling/testing due to mom's #breastcancer? Impt health info. https://t.co/VYn4jBS2qG,,,,0
'1089976413950685184,https://twitter.com/bergerlagnese/status/1089976413950685184,Mon Jan 28 20:00:02 +0000 2019,bergerlagnese,was your #breastcancer misdiagnosed?,Was your #breastcancer misdiagnosed? Call a medical malpractice lawyer at Berger &amp; Lagnese for a free consultation:… https://t.co/LVS660k6KM,,,,0
'693990694755684352,https://twitter.com/jenniegrimes/status/693990694755684352,Mon Feb 01 02:54:10 +0000 2016,jenniegrimes,right?,Right? Like @theNCI tracking #metastatic recurrence in the #SEER database?! #cancer  https://t.co/qojYdXAuyB,,,,0
'1091622869254242304,https://twitter.com/Medical_Mei/status/1091622869254242304,Sat Feb 02 09:02:28 +0000 2019,Medical_Mei,what happens when #breastcancer metastasizes in the lungs?,What happens when #BreastCancer metastasizes in the lungs? @mnt | #ECM https://t.co/0UagmHYvHK,,,,0
'1095110686248714241,https://twitter.com/710Devine/status/1095110686248714241,Tue Feb 12 00:01:48 +0000 2019,710Devine,are people brainwashed?,"Are people brainwashed? 



#cancersurvivor #cancersucks #cancer #cancerfighter #breastcancer #fuckcancer… https://t.co/85ViZAWz56",,,,0
'1110471337099833344,https://twitter.com/alejandrasolis/status/1110471337099833344,Tue Mar 26 09:19:32 +0000 2019,alejandrasolis,do you like my granny pill box!?,Drug prepping kind of day! Do you like my granny pill box!? #Rock&amp;Roll #BreastCancer #Treatment #Oncology… https://t.co/2dS04B8zCH,,,,0
'1103294201188548608,https://twitter.com/OncologyAdvance/status/1103294201188548608,Wed Mar 06 14:00:10 +0000 2019,OncologyAdvance,hdac inhibitors for metastatic #breastcancer - what's happening?,HDAC inhibitors for metastatic #breastcancer - what's happening? https://t.co/hYNxXcAWVa https://t.co/cUJvjNargF,,,,0
'1095684054375165953,https://twitter.com/OncologyAdvance/status/1095684054375165953,Wed Feb 13 14:00:10 +0000 2019,OncologyAdvance,circulating tumor dna analysis #liquidbiopsy in #breastcancer: is it ready for prime-time?,Circulating tumor DNA analysis #liquidbiopsy in #breastcancer: Is it ready for prime-time? #cfDNA… https://t.co/YhdT12byD6,,,,0
'1066360830516752385,https://twitter.com/OncologyAdvance/status/1066360830516752385,Sat Nov 24 16:00:08 +0000 2018,OncologyAdvance,tumor-associated macrophages in #breastcancer: innocent bystander or important player?,Tumor-associated macrophages in #BreastCancer: Innocent bystander or important player? https://t.co/tGXM28wcSV… https://t.co/k6ASCRQxbg,,,,0
'975733656055697408,https://twitter.com/OncologyAdvance/status/975733656055697408,Mon Mar 19 14:00:06 +0000 2018,OncologyAdvance,what is the future for blood biomarkers for the early detection of #breastcancer ?,What is the future for blood biomarkers for the early detection of #breastcancer ? https://t.co/udhegQEIf9 https://t.co/5E7pFKiLpr,,,,0
'936595771297812480,https://twitter.com/OncologyAdvance/status/936595771297812480,Fri Dec 01 14:00:07 +0000 2017,OncologyAdvance,triplet combination endocrine therapies: the next era for hr+ve her2-ve advanced #breastcancer?,Triplet combination endocrine therapies: the next era for HR+ve HER2-ve advanced #BreastCancer? @EuropeanCancer… https://t.co/fldqaXYOdL,,,,0
'929665097601048576,https://twitter.com/OncologyAdvance/status/929665097601048576,Sun Nov 12 11:00:06 +0000 2017,OncologyAdvance,chemotherapy for advanced her2-negative #breastcancer: can one algorithm ever fit all?,Chemotherapy for advanced HER2-negative #BreastCancer: Can one algorithm ever fit all? https://t.co/zwIZ0bHOa7 @EuropeanCancer @EORTC,,,,0
'921360386472992769,https://twitter.com/OncologyAdvance/status/921360386472992769,Fri Oct 20 13:00:08 +0000 2017,OncologyAdvance,#breastcancer in young women: how important are proliferation markers?,#Breastcancer in young women: How important are proliferation markers? @EuropeanCancer @EORTC… https://t.co/soFSLWwUdb,,,,0
'860720808905388033,https://twitter.com/OncologyAdvance/status/860720808905388033,Sat May 06 05:00:06 +0000 2017,OncologyAdvance,brachytherapy pays @estro_rt but is this the case in early #breastcancer?,Brachytherapy pays @ESTRO_RT but is this the case in early #breastcancer? See McGuffin et al paper… https://t.co/naNSnY2tWb,,,,0
'1089913491249602567,https://twitter.com/MediGence/status/1089913491249602567,Mon Jan 28 15:50:00 +0000 2019,MediGence,did you know that 1 in every 8 women is diagnosed with #breastcancer around the #world?,Did you know that 1 in every 8 women is diagnosed with #breastcancer around the #world? Pay attention to the follow… https://t.co/5gfbAPgpAA,,,,0
'1102711230039449600,https://twitter.com/drkarenhorton/status/1102711230039449600,Mon Mar 04 23:23:39 +0000 2019,drkarenhorton,is #roboticsurgery better?,"Is #roboticsurgery better? Not for #breastcancer, warns the FDA. I believe tissue often needs to be touched &amp; felt… https://t.co/t9CGxi0nHw",,,,0
'1057341934593867777,https://twitter.com/drkarenhorton/status/1057341934593867777,Tue Oct 30 18:42:16 +0000 2018,drkarenhorton,what do you need to know about testing positive for a #brca gene mutation?,What do you need to know about testing positive for a #BRCA gene mutation? #hereditarycancer #breastcancer… https://t.co/S1EPsp6Job,,,,0
'1053074223051218949,https://twitter.com/drkarenhorton/status/1053074223051218949,Fri Oct 19 00:03:54 +0000 2018,drkarenhorton,what does #breastreconstruction after #breastcancer do?,What does #breastreconstruction after #breastcancer do? It makes women feel good about themselves. #bodyimage and… https://t.co/fVV7PXamKF,,,,0
'1111763032508530688,https://twitter.com/ann_donovan/status/1111763032508530688,Fri Mar 29 22:52:17 +0000 2019,ann_donovan,is #breastcancer rare?,"Is #breastcancer rare? It sure feels so.



#RareDiseases 



https://t.co/YfP0bEUe20",,,,0
'1091906611931561984,https://twitter.com/ann_donovan/status/1091906611931561984,Sun Feb 03 03:49:57 +0000 2019,ann_donovan,"does rsv, in the right conditions, cause #breastcancer?","Does RSV, in the right conditions, cause #breastcancer?

#PABC #her2 



https://t.co/rSGCA7eeob",,,,0
'1009968705713799168,https://twitter.com/ann_donovan/status/1009968705713799168,Fri Jun 22 01:17:58 +0000 2018,ann_donovan,@wsferries really?,@wsferries really? I am dealing with #Breastcancer #brainmets and #Ataxia — I have a State ADA parking pass — and y… https://t.co/uNacCfzyQn,,,,0
'652159464401797120,https://twitter.com/kelly_talks/status/652159464401797120,Thu Oct 08 16:31:47 +0000 2015,kelly_talks,have you see the @ybcn_uk  #nottooyoung campaign?,HaVe you see the @YBCN_UK  #nottooyoung campaign? Tell your story: http://t.co/4USJE2HIEF #breastcancer,,,,0
'355432620240273410,https://twitter.com/kelly_talks/status/355432620240273410,Thu Jul 11 21:05:14 +0000 2013,kelly_talks,“@abcdiagnosis: why are high-flying women more at risk of #breastcancer ?,“@abcdiagnosis: Why ARE high-flying women more at risk of #breastcancer ? http://t.co/FrJkjyagAo via @MailOnline”,,,,0
